DI,TradeValue,RealmType,Enclave,LivingQuarters,ParcelSize,ParcelSizeUnit,StructuralIntegrity,ExteriorCharm,AffordableDwelling,Craftsmanship,EraConstructed
2128,275000.0,Meadowlands,Sunspire,1876.0,1182.469384,sqm,5,Gleaming,0,8,1726
2129,157500.0,Meadowlands,Dragonspire,787.0,978.547299,sqm,6,Common,1,6,1205
2130,177000.0,AetherIsles,Wyverncliff,1209.0,196.675651,sqm,5,Gleaming,0,6,1790
2131,163000.0,Meadowlands,Dragonspire,1047.0,947.331891,sqm,5,Common,1,6,1313
2132,98000.0,Meadowlands,Shadowmere,1176.0,780.849715,sqm,3,Common,1,4,1008
2133,110000.0,GnomeBurough,Mystvale,851.0,849.13342,sqm,5,Common,1,6,1075
2134,174000.0,Meadowlands,Ravenstone,1110.0,910.635206,sqm,5,Common,1,5,1687
2135,315000.0,Meadowlands,Glimmerwood,2023.0,854.7076,sqm,5,Gleaming,0,8,1446
2136,415000.0,Meadowlands,Silverglen,1436.0,1373.10634,sqm,5,Enchanting,0,9,1761
2137,386250.0,Meadowlands,Silverglen,1839.0,1251.589216,sqm,5,Enchanting,0,10,1607
2138,135000.0,Meadowlands,Dragonspire,711.0,754.836875,sqm,7,Gleaming,1,5,1270
2139,127500.0,Meadowlands,Shadowmere,753.0,873.2882,sqm,5,Common,1,6,1575
2140,382500.0,Meadowlands,Silverglen,1692.0,1417.885586,sqm,5,Gleaming,0,8,1796
2141,185000.0,Meadowlands,Nighthaven,1443.0,847.27536,sqm,6,Gleaming,1,6,1320
2142,415000.0,Meadowlands,Shadowmere,2824.0,1839.4794,sqm,8,Common,1,6,1144
2143,119000.0,Meadowlands,Dragonspire,759.0,668.9016,sqm,7,Common,1,5,1205
2144,209500.0,Meadowlands,Silverglen,1195.0,426.42477,sqm,5,Gleaming,0,8,1753
2145,247900.0,Meadowlands,Riverbend,1293.0,581.944392,sqm,5,Gleaming,0,8,1434
2146,475000.0,GnomeBurough,Petalbridge,2775.0,2132.12385,sqm,9,Gleaming,1,10,895
2147,131750.0,GnomeBurough,Stormwatch,1096.0,579.7147199999999,sqm,7,Common,1,5,1151
2148,144000.0,Meadowlands,Brightforge,679.0,852.84954,sqm,7,Common,1,5,1473
2149,212000.0,Meadowlands,Sunspire,1359.0,1000.472407,sqm,5,Gleaming,0,8,1661
2150,148800.0,Meadowlands,Dragonspire,861.0,994.99113,sqm,7,Gleaming,1,5,1329
2151,127000.0,Meadowlands,Sunspire,664.0,668.9016,sqm,5,Common,1,5,1354
2152,155500.0,Meadowlands,Petalbridge,1226.0,668.9016,sqm,8,Common,1,6,1141
2153,176000.0,Meadowlands,Duskwood,1087.0,719.99825,sqm,5,Gleaming,1,7,1784
2154,398800.0,Meadowlands,Silverglen,2069.0,1147.35205,sqm,5,Gleaming,0,9,1609
2155,138000.0,Meadowlands,Cloudrest,1119.0,219.622692,sqm,5,Gleaming,1,6,1584
2156,169000.0,Meadowlands,Crystalhollow,972.0,1421.4159,sqm,5,Common,1,5,1381
2157,179000.0,Meadowlands,Shadowmere,923.0,1003.3524,sqm,5,Common,1,5,1586
2158,210250.0,Meadowlands,Dreamweaver,1049.0,286.791561,sqm,5,Gleaming,1,7,1762
2159,86900.0,Meadowlands,Petalbridge,516.0,501.6762,sqm,7,Gleaming,1,4,1179
2160,134900.0,Meadowlands,Emberfall,659.0,673.732556,sqm,5,Common,1,5,1453
2161,153000.0,Meadowlands,Stormwatch,1336.0,651.25003,sqm,5,Common,1,5,1092
2162,119000.0,GnomeBurough,Petalbridge,1138.0,501.6762,sqm,6,Modest,1,6,1060
2163,163000.0,Meadowlands,Dragonspire,799.0,1068.3845,sqm,4,Modest,1,6,1212
2164,240000.0,Meadowlands,Windwhisper,1502.0,4933.799621,sqm,5,Gleaming,0,6,1557
2165,112000.0,Meadowlands,Shadowmere,1035.0,1093.189601,sqm,7,Common,1,4,1122
2166,163990.0,Meadowlands,Sunspire,1119.0,786.052283,sqm,5,Gleaming,0,6,1771
2167,84900.0,Meadowlands,Shadowmere,715.0,1031.2233,sqm,7,Common,1,4,1197
2168,88750.0,Meadowlands,Emberfall,541.0,397.62484,sqm,9,Common,1,4,1058
2169,91000.0,Meadowlands,Stormhold,607.0,584.545676,sqm,5,Common,1,6,1012
2170,372397.0,Meadowlands,Silverglen,1378.0,1278.159474,sqm,5,Enchanting,0,9,1787
2171,145250.0,Meadowlands,Dragonspire,1063.0,1077.6748,sqm,5,Common,1,6,1246
2172,132500.0,Meadowlands,Emberfall,746.0,787.81744,sqm,6,Common,1,5,1302
2173,171500.0,Meadowlands,Duskwood,1031.0,945.380928,sqm,5,Common,1,7,1571
2174,106000.0,GnomeBurough,Starfall,759.0,173.635707,sqm,6,Common,1,6,1277
2175,105000.0,Meadowlands,Petalbridge,1056.0,501.6762,sqm,6,Modest,1,4,1192
2176,129000.0,Meadowlands,Shadowmere,879.0,889.174613,sqm,6,Common,1,5,1266
2177,180000.0,Meadowlands,Duskwood,1099.0,719.99825,sqm,5,Common,1,7,1767
2178,128000.0,Meadowlands,Brightforge,973.0,744.338836,sqm,5,Common,1,6,1528
2179,116000.0,GnomeBurough,Starfall,792.0,175.58667,sqm,7,Common,1,6,1271
2180,160000.0,Meadowlands,Ravenstone,1297.0,5314.0516,sqm,5,Common,1,5,1035
2181,136000.0,Meadowlands,Emberfall,1409.0,1000.844019,sqm,3,Modest,1,4,1202
2182,113000.0,Meadowlands,Crystalhollow,759.0,2020.64025,sqm,5,Common,1,5,1383
2183,120000.0,Meadowlands,Cloudrest,643.0,211.81884,sqm,6,Common,1,7,1548
2184,372000.0,Meadowlands,Silverglen,1386.0,1264.874345,sqm,5,Enchanting,0,9,1750
2185,146000.0,Meadowlands,Dragonspire,1403.0,1155.341708,sqm,5,Common,1,5,1271
2187,148800.0,AetherIsles,Wyverncliff,847.0,474.269815,sqm,5,Gleaming,0,7,1681
2188,239000.0,AetherIsles,Wyverncliff,1499.0,687.3892969999999,sqm,5,Gleaming,0,7,1480
2189,264500.0,AetherIsles,Wyverncliff,1412.0,754.836875,sqm,5,Gleaming,0,8,1672
2190,127500.0,GnomeBurough,Petalbridge,1237.0,403.849341,sqm,8,Gleaming,1,6,1151
2191,126000.0,Meadowlands,Dragonspire,678.0,780.3851999999999,sqm,5,Common,1,4,1233
2192,187000.0,Meadowlands,Sunspire,939.0,683.76608,sqm,5,Gleaming,0,7,1741
2193,147000.0,Meadowlands,Dragonspire,856.0,891.8688,sqm,7,Gleaming,1,5,1324
2194,159900.0,Meadowlands,Nighthaven,1110.0,966.1912,sqm,5,Common,1,6,1525
2195,126000.0,Meadowlands,Dragonspire,855.0,1214.24221,sqm,5,Common,1,5,1397
2196,350000.0,Meadowlands,Glimmerwood,2096.0,930.795157,sqm,5,Gleaming,0,8,1458
2197,118964.0,Meadowlands,Brightforge,1180.0,651.993254,sqm,5,Common,1,5,1419
2198,108000.0,Meadowlands,Dragonspire,1028.0,778.712946,sqm,5,Common,1,4,1236
2199,166000.0,AetherIsles,Wyverncliff,885.0,327.297269,sqm,5,Gleaming,0,8,1740
2200,205000.0,Meadowlands,Thornfield,1205.0,1270.91304,sqm,6,Common,1,5,1109
2201,174000.0,Meadowlands,Duskwood,1199.0,1106.567633,sqm,5,Gleaming,1,6,1615
2203,99500.0,GnomeBurough,Mystvale,1011.0,402.26999,sqm,6,Common,1,4,1297
2204,157000.0,Meadowlands,Dragonspire,963.0,1014.50076,sqm,5,Common,1,6,1352
2205,119600.0,ArcaneMarket,Mystvale,1531.0,766.44975,sqm,6,Common,1,5,950
2206,200141.0,Meadowlands,Sunspire,1012.0,1038.191025,sqm,5,Gleaming,0,7,1718
2207,193000.0,Meadowlands,Brightforge,1393.0,987.373084,sqm,5,Gleaming,1,7,1666
2208,60000.0,Meadowlands,Stormhold,336.0,780.3851999999999,sqm,5,Common,1,2,1103
2209,172000.0,Meadowlands,Dragonspire,1022.0,1325.447101,sqm,6,Common,1,6,1229
2210,245000.0,Meadowlands,Wyverncliff,1101.0,849.040517,sqm,5,Gleaming,0,8,1789
2211,246900.0,Meadowlands,Sunspire,1031.0,1600.439981,sqm,5,Gleaming,0,8,1532
2212,130000.0,Meadowlands,Emberfall,691.0,724.6434,sqm,7,Common,1,5,1387
2213,144000.0,Meadowlands,Cloudrest,1119.0,202.435637,sqm,5,Common,1,6,1473
2214,127000.0,Meadowlands,Dragonspire,880.0,715.3531,sqm,7,Common,1,5,1253
2215,179200.0,Meadowlands,Brightforge,995.0,664.535159,sqm,5,Common,1,6,1520
2216,89500.0,Meadowlands,Emberfall,767.0,836.127,sqm,7,Modest,1,4,1189
2217,224243.0,Meadowlands,Brightforge,1115.0,680.793184,sqm,5,Gleaming,1,7,1706
2218,142125.0,Meadowlands,Dragonspire,829.0,902.738451,sqm,6,Common,1,5,1273
2220,252000.0,Meadowlands,Silverglen,1244.0,1501.591189,sqm,5,Gleaming,0,8,1735
2221,72500.0,Meadowlands,Stormwatch,553.0,615.668181,sqm,6,Common,1,3,1069
2222,147500.0,Meadowlands,Thornfield,947.0,796.550322,sqm,8,Gleaming,0,6,1190
2223,160200.0,Meadowlands,Dreamweaver,880.0,295.617346,sqm,5,Gleaming,1,7,1630
2224,141000.0,Meadowlands,Shadowmere,1717.0,887.688165,sqm,6,Common,1,5,1430
2225,160000.0,Meadowlands,Duskwood,1132.0,1001.865952,sqm,5,Gleaming,1,7,1465
2226,172000.0,Meadowlands,Brightforge,1075.0,666.579025,sqm,5,Gleaming,1,6,1427
2227,140000.0,Meadowlands,Sunspire,697.0,1511.438907,sqm,5,Common,1,5,1476
2228,177439.0,Meadowlands,Sunspire,1043.0,986.258248,sqm,5,Gleaming,0,7,1720
2229,169000.0,GnomeBurough,Petalbridge,1549.0,915.651968,sqm,8,Gleaming,1,5,1045
2230,131500.0,GnomeBurough,Petalbridge,1380.0,1128.77145,sqm,5,Common,1,5,1370
2231,113700.0,GnomeBurough,Starfall,936.0,191.194374,sqm,5,Common,1,6,1354
2232,116500.0,Meadowlands,Stormwatch,659.0,669.551921,sqm,7,Common,1,5,1361
2233,110000.0,Meadowlands,Emberfall,753.0,905.80425,sqm,5,Common,1,5,1304
2234,148500.0,Meadowlands,Dragonspire,770.0,812.90125,sqm,6,Common,1,5,1308
2235,129000.0,Meadowlands,Emberfall,861.0,647.53391,sqm,5,Common,1,4,1307
2236,266000.0,Meadowlands,Silverglen,1295.0,822.098647,sqm,5,Enchanting,0,9,1621
2237,285000.0,Meadowlands,Crystalhollow,1386.0,918.996476,sqm,5,Gleaming,1,8,1457
2238,153500.0,GnomeBurough,Petalbridge,1199.0,752.5143,sqm,6,Common,1,5,1077
2239,345000.0,AetherIsles,Wyverncliff,1840.0,367.059753,sqm,5,Enchanting,0,10,1483
2240,134900.0,Meadowlands,Sunspire,703.0,645.67585,sqm,7,Common,1,5,1505
2241,129500.0,Meadowlands,Emberfall,799.0,1040.5136,sqm,5,Common,1,5,1376
2242,137450.0,Meadowlands,Stormhold,1236.0,573.304413,sqm,6,Common,1,6,1142
2244,181134.0,Meadowlands,Duskwood,1030.0,826.743797,sqm,5,Gleaming,1,7,1715
2245,87500.0,Meadowlands,Dragonspire,799.0,793.763232,sqm,4,Common,1,3,1103
2246,141500.0,Meadowlands,Dragonspire,687.0,690.8267079999999,sqm,7,Common,1,4,1214
2247,187500.0,Meadowlands,Duskwood,1233.0,808.441906,sqm,5,Common,1,6,1434
2248,249000.0,Meadowlands,Nighthaven,2056.0,1150.882364,sqm,7,Common,1,7,1578
2249,148000.0,GnomeBurough,Shadowmere,824.0,341.418525,sqm,5,Common,1,6,1670
2250,82500.0,Meadowlands,Stormwatch,544.0,495.17299,sqm,7,Modest,1,4,1135
2251,39300.0,Meadowlands,Stormwatch,256.0,464.515,sqm,3,Modest,1,1,1077
2252,96000.0,Meadowlands,Shadowmere,1047.0,701.41765,sqm,5,Modest,1,4,1121
2253,197000.0,Meadowlands,Stormhold,2370.0,1473.720289,sqm,3,Common,1,7,1070
2254,167000.0,Meadowlands,Dragonspire,1264.0,891.8688,sqm,5,Common,1,6,1316
2255,113722.0,Meadowlands,Brightforge,1163.0,650.971321,sqm,5,Common,1,5,1441
2256,180000.0,Meadowlands,Emberfall,1323.0,960.152505,sqm,6,Common,1,5,1306
2257,251000.0,Meadowlands,Riverbend,1270.0,495.17299,sqm,5,Gleaming,0,8,1774
2258,192500.0,Meadowlands,Brightforge,1279.0,1186.742922,sqm,5,Gleaming,1,7,1640
2259,120000.0,Meadowlands,Sunspire,676.0,898.836525,sqm,6,Common,1,5,1425
2260,230000.0,GnomeBurough,Moonglade,996.0,765.427817,sqm,5,Gleaming,1,7,1433
2261,162500.0,Meadowlands,Stormwatch,1319.0,849.505032,sqm,4,Common,1,6,1011
2262,191000.0,Meadowlands,Sunspire,1319.0,812.90125,sqm,5,Gleaming,0,7,1469
2263,144900.0,Meadowlands,Emberfall,738.0,858.330817,sqm,8,Common,1,5,1247
2264,226001.0,Meadowlands,Sunspire,1090.0,807.884488,sqm,5,Common,1,7,1506
2265,148500.0,Meadowlands,Cloudrest,811.0,234.951687,sqm,6,Common,1,7,1546
2266,196000.0,AetherIsles,Wyverncliff,1069.0,397.810646,sqm,5,Gleaming,0,7,1745
2267,271900.0,Meadowlands,Brightforge,1689.0,1364.187652,sqm,7,Gleaming,1,7,1566
2268,161500.0,Meadowlands,Duskwood,1064.0,824.235416,sqm,5,Common,1,6,1598
2269,287500.0,Meadowlands,Glimmerwood,1689.0,929.95903,sqm,5,Gleaming,0,7,1481
2270,204500.0,AetherIsles,Wyverncliff,936.0,856.101145,sqm,5,Gleaming,0,7,1633
2271,185000.0,Meadowlands,Duskwood,1130.0,907.197795,sqm,8,Enchanting,1,6,1408
2272,106250.0,Meadowlands,Petalbridge,995.0,1003.3524,sqm,7,Common,1,4,1189
2273,119000.0,GnomeBurough,Petalbridge,618.0,668.9016,sqm,7,Common,1,5,1048
2274,141000.0,GnomeBurough,Sunspire,652.0,411.188678,sqm,5,Gleaming,1,6,1624
2275,183200.0,Meadowlands,Duskwood,1160.0,730.310483,sqm,5,Gleaming,1,6,1748
2276,211000.0,Meadowlands,Sunspire,1438.0,1045.15875,sqm,5,Gleaming,0,7,1613
2277,143000.0,Meadowlands,Sunspire,761.0,906.454571,sqm,7,Common,1,5,1518
2278,124000.0,Meadowlands,Sunspire,799.0,783.17229,sqm,5,Common,1,5,1419
2280,139500.0,Meadowlands,Brightforge,878.0,718.418899,sqm,5,Common,1,6,1665
2281,142500.0,GnomeBurough,Shadowmere,824.0,341.418525,sqm,5,Common,1,6,1610
2282,132000.0,Meadowlands,Emberfall,718.0,963.032498,sqm,7,Common,1,6,1228
2283,76000.0,CitadelQuarter,Brightforge,603.0,836.127,sqm,3,Common,1,6,1051
2284,110000.0,Meadowlands,Dragonspire,686.0,880.441731,sqm,5,Common,1,5,1327
2285,226500.0,Meadowlands,Brightforge,1250.0,923.270014,sqm,5,Gleaming,1,7,1562
2286,332000.0,Meadowlands,Sunspire,1323.0,1004.838848,sqm,5,Enchanting,0,9,1689
2287,146500.0,Meadowlands,Thornfield,998.0,633.691363,sqm,7,Common,1,6,1073
2288,124900.0,Meadowlands,Sunspire,599.0,668.9016,sqm,7,Common,1,5,1397
2289,188700.0,Meadowlands,Thornfield,1276.0,1113.721164,sqm,7,Common,1,6,1094
2290,97500.0,Meadowlands,Dragonspire,1121.0,1626.081209,sqm,5,Common,1,6,1160
2291,87000.0,GnomeBurough,Petalbridge,646.0,407.658364,sqm,7,Common,1,5,1109
2292,409900.0,Meadowlands,Silverglen,1938.0,2164.918609,sqm,5,Gleaming,0,8,1707
2293,110500.0,GnomeBurough,Petalbridge,848.0,557.418,sqm,6,Common,1,6,1001
2294,115000.0,GnomeBurough,Petalbridge,790.0,832.41088,sqm,6,Common,1,5,1161
2295,85000.0,GnomeBurough,Mystvale,583.0,958.75896,sqm,8,Common,1,5,1160
2296,120000.0,Meadowlands,Brightforge,936.0,999.822086,sqm,6,Common,1,6,1458
2297,154000.0,Meadowlands,Dragonspire,887.0,1021.933,sqm,6,Common,1,5,1215
2298,198444.0,Meadowlands,Duskwood,1343.0,903.853287,sqm,5,Gleaming,1,6,1673
2299,228000.0,Meadowlands,Brightforge,1613.0,1043.114884,sqm,5,Gleaming,1,7,1490
2301,79275.0,Meadowlands,Shadowmere,664.0,759.203316,sqm,5,Common,1,4,1338
2302,130000.0,GnomeBurough,Shadowmere,1314.0,234.301366,sqm,5,Gleaming,1,6,1662
2303,107400.0,GnomeBurough,Petalbridge,1234.0,537.90837,sqm,6,Gleaming,1,3,1051
2304,253293.0,Meadowlands,Silverglen,1570.0,1180.239712,sqm,5,Enchanting,0,8,1662
2305,214000.0,Meadowlands,Duskwood,1584.0,813.365765,sqm,5,Gleaming,1,7,1432
2306,183000.0,Meadowlands,Sunspire,1261.0,671.317078,sqm,5,Gleaming,0,7,1666
2307,205000.0,Meadowlands,Brightforge,1623.0,824.97864,sqm,5,Gleaming,1,7,1432
2308,168500.0,Meadowlands,Dragonspire,1038.0,837.98506,sqm,5,Common,1,6,1355
2309,173000.0,Meadowlands,Duskwood,1285.0,1008.183356,sqm,5,Common,1,6,1602
2310,139500.0,GnomeBurough,Petalbridge,1251.0,849.319226,sqm,5,Common,1,5,1069
2311,156450.0,Meadowlands,Crystalhollow,712.0,905.80425,sqm,6,Common,1,6,1436
2312,137500.0,Meadowlands,Cloudrest,811.0,211.81884,sqm,7,Common,1,7,1432
2313,80400.0,GnomeBurough,Petalbridge,1418.0,445.9344,sqm,5,Common,1,4,1030
2315,139000.0,Meadowlands,Emberfall,839.0,1079.161248,sqm,5,Common,1,5,1313
2316,214900.0,Meadowlands,Ravenstone,1456.0,1051.290348,sqm,5,Gleaming,0,7,1733
2317,125000.0,GnomeBurough,Petalbridge,923.0,1053.52002,sqm,5,Common,1,6,1120
2318,126000.0,Meadowlands,Sunspire,761.0,815.223825,sqm,5,Common,1,5,1404
2319,340000.0,AetherIsles,Wyverncliff,1896.0,1035.218129,sqm,5,Gleaming,0,8,1714
2320,556581.0,Meadowlands,Riverbend,2206.0,1491.650568,sqm,5,Gleaming,0,9,1713
2321,185000.0,Meadowlands,Nighthaven,1572.0,966.1912,sqm,6,Common,1,7,1425
2322,239900.0,Meadowlands,Brightforge,1445.0,981.05568,sqm,5,Gleaming,1,7,1461
2323,131000.0,GnomeBurough,Stormwatch,936.0,557.418,sqm,6,Common,1,6,1097
2324,306000.0,Meadowlands,Nighthaven,1799.0,1329.534833,sqm,5,Gleaming,1,8,1546
2325,139000.0,Meadowlands,Dragonspire,1029.0,702.34668,sqm,6,Common,1,5,1264
2327,205000.0,Meadowlands,Dragonspire,1527.0,1263.4808,sqm,6,Common,1,7,1216
2328,94000.0,Meadowlands,Dragonspire,673.0,668.9016,sqm,7,Common,1,5,1391
2329,320000.0,Meadowlands,Brightforge,2478.0,1149.767528,sqm,5,Common,1,7,1468
2331,212500.0,Meadowlands,Silverglen,1044.0,957.551221,sqm,5,Gleaming,0,7,1777
2332,190550.0,Meadowlands,Sunspire,1299.0,886.573329,sqm,5,Gleaming,0,7,1663
2333,133000.0,GnomeBurough,Sunspire,652.0,412.024805,sqm,5,Gleaming,1,6,1640
2334,85400.0,GnomeBurough,Starfall,759.0,156.07704,sqm,5,Common,1,6,1248
2335,89000.0,GnomeBurough,Starfall,729.0,156.07704,sqm,5,Common,1,6,1284
2336,135000.0,Meadowlands,Stormhold,1523.0,725.015012,sqm,3,Common,1,4,1014
2337,470000.0,Meadowlands,Riverbend,1538.0,1696.501683,sqm,5,Enchanting,0,9,1784
2338,257000.0,Meadowlands,Thornfield,1780.0,1449.2868,sqm,7,Common,1,5,1261
2339,62500.0,GnomeBurough,Petalbridge,1636.0,278.709,sqm,1,Common,1,5,1021
